GameNumber,EventNumber,TeamCode,PlayerNumber,PlayerLName,ShotType,Zone,Length,Season
21107,14,NSH,74,KOSTITSYN,Wrist,O,5,2010
21107,58,NSH,13,SPALING,Wrist,O,7,2010
21107,60,NSH,74,KOSTITSYN,Wrist,O,52,2010
21107,77,ANA,10,PERRY,Wrist,O,6,2010
21107,184,NSH,22,TOOTOO,Snap,O,23,2010
21107,244,NSH,11,LEGWAND,Wrist,O,44,2010
21107,247,ANA,8,SELANNE,Wrist,O,10,2010
21107,272,ANA,8,SELANNE,Wrist,O,12,2010
21107,298,ANA,10,PERRY,Backhand,O,39,2010
21108,30,COL,34,WINNIK,Wrist,O,34,2010
21108,59,TOR,41,KULEMIN,Wrist,O,19,2010
21108,92,TOR,41,KULEMIN,Wrist,O,7,2010
21108,130,TOR,42,BOZAK,Tip-In,O,19,2010
21108,146,COL,37,OREILLY,Wrist,O,11,2010
21108,194,TOR,81,KESSEL,Wrist,O,17,2010
21108,248,COL,9,DUCHENE,Wrist,O,13,2010
21109,119,PHX,32,ROZSIVAL,Wrist,O,13,2010
21109,192,PHX,53,MORRIS,Backhand,O,12,2010
21109,268,PHX,89,BOEDKER,Wrist,O,13,2010
21110,111,SJ,8,PAVELSKI,Tip-In,O,15,2010
21110,143,LA,23,BROWN,Backhand,O,11,2010
21110,151,LA,33,MITCHELL,Slap,O,48,2010
21110,280,SJ,12,MARLEAU,Wrist,O,41,2010
21110,288,LA,23,BROWN,Slap,O,31,2010
21110,299,SJ,12,MARLEAU,Wrist,O,9,2010
21110,336,SJ,22,BOYLE,Wrist,O,9,2010
21110,337,LA,28,STOLL,Wrist,O,12,2010
21110,343,LA,23,BROWN,Wrist,O,17,2010
21111,261,PIT,18,NEAL,Wrist,O,12,2010
21112,5,BUF,29,POMINVILLE,Wrist,O,9,2010
21112,18,FLA,14,SAMSONOV,Backhand,O,13,2010
21112,110,BUF,21,STAFFORD,Deflected,O,11,2010
21112,237,BUF,3,LEOPOLD,Tip-In,O,10,2010
21112,240,BUF,21,STAFFORD,Wrist,O,10,2010
21112,281,FLA,63,DADONOV,Wrist,O,31,2010
21113,163,OTT,52,GREENING,Deflected,O,13,2010
21113,206,OTT,38,CONDRA,Wrist,O,32,2010
21114,122,VAN,21,RAYMOND,Wrist,O,37,2010
21114,155,VAN,49,BOLDUC,Backhand,O,17,2010
21114,245,ATL,10,LITTLE,Wrist,O,19,2010
21114,270,VAN,14,BURROWS,Wrist,D,154,2010
21115,38,TB,12,GAGNE,Wrist,O,15,2010
21115,74,CAR,53,SKINNER,Wrist,O,29,2010
21115,169,CAR,26,COLE,Tip-In,O,13,2010
21115,246,CAR,26,COLE,Backhand,O,17,2010
21115,267,CAR,12,STAAL,Wrist,O,15,2010
21115,271,TB,4,LECAVALIER,Tip-In,O,19,2010
21115,279,TB,12,GAGNE,Wrist,O,17,2010
21116,33,NYR,21,STEPAN,Tip-In,O,39,2010
21117,52,LA,33,MITCHELL,Slap,O,60,2010
21117,79,LA,26,HANDZUS,Wrist,O,16,2010
21117,192,COL,23,HEJDUK,Tip-In,O,13,2010
21117,208,LA,94,SMYTH,Backhand,O,6,2010
21117,246,LA,22,LEWIS,Wrist,O,12,2010
21118,20,BUF,42,GERBE,Wrist,O,31,2010
21118,55,BUF,26,VANEK,Wrist,O,41,2010
21119,13,WSH,18,STURM,Wrist,O,19,2010
21119,281,WSH,28,SEMIN,Wrist,O,8,2010
21120,50,PHI,17,CARTER,Snap,O,24,2010
21120,53,PHI,21,VANRIEMSDYK,Tip-In,O,4,2010
21120,62,NYI,57,COMEAU,Backhand,O,9,2010
21120,79,PHI,21,VANRIEMSDYK,Snap,O,11,2010
21120,263,PHI,21,VANRIEMSDYK,Slap,O,26,2010
21121,37,CAR,12,STAAL,Snap,O,40,2010
21121,62,TB,26,STLOUIS,Wrist,O,10,2010
21121,80,TB,12,GAGNE,Backhand,O,7,2010
21121,91,CAR,26,COLE,Backhand,O,8,2010
21121,207,TB,19,MOORE,Backhand,O,10,2010
21121,317,TB,12,GAGNE,Wrist,N,104,2010
21122,29,DET,40,ZETTERBERG,Backhand,O,14,2010
21122,105,TOR,43,KADRI,Snap,O,50,2010
21122,168,DET,96,HOLMSTROM,Tip-In,O,9,2010
21122,243,TOR,19,LUPUL,Wrist,O,11,2010
21122,248,DET,26,HUDLER,Slap,O,41,2010
21122,322,DET,44,BERTUZZI,Wrist,O,59,2010
21123,47,DAL,33,GOLIGOSKI,Wrist,O,23,2010
21123,72,NSH,11,LEGWAND,Wrist,O,11,2010
21123,113,NSH,12,FISHER,Slap,O,30,2010
21123,121,DAL,10,MORROW,Wrist,O,12,2010
21123,155,NSH,12,FISHER,Backhand,O,13,2010
21123,313,NSH,11,LEGWAND,Wrist,O,54,2010
21124,13,MIN,3,ZIDLICKY,Wrist,O,23,2010
21124,31,STL,36,DAGOSTINI,Wrist,O,30,2010
21124,54,MIN,20,MIETTINEN,Wrist,O,23,2010
21124,72,STL,79,CRACKNELL,Wrist,O,19,2010
21124,111,STL,25,STEWART,Wrist,O,20,2010
21124,115,STL,42,BACKES,Wrist,O,38,2010
21124,219,STL,27,PIETRANGELO,Slap,O,55,2010
21124,232,STL,21,BERGLUND,Slap,O,48,2010
21124,255,MIN,20,MIETTINEN,Wrist,O,14,2010
21125,70,CHI,81,HOSSA,Slap,O,31,2010
21125,213,ANA,10,PERRY,Wrist,O,5,2010
21125,268,ANA,10,PERRY,Wrist,O,9,2010
21126,22,SJ,39,COUTURE,Backhand,O,10,2010
21126,32,PHX,89,BOEDKER,Wrist,O,35,2010
21126,110,SJ,8,PAVELSKI,Backhand,O,10,2010
21126,169,SJ,29,CLOWE,Wrist,O,28,2010
21126,250,SJ,39,COUTURE,Wrist,O,45,2010
21127,79,EDM,91,PAAJARVI,Wrist,O,17,2010
21127,150,CGY,12,IGINLA,Slap,O,43,2010
21127,157,EDM,56,HARTIKAINEN,Snap,O,14,2010
21127,212,EDM,16,FRASER,Snap,O,43,2010
21127,235,EDM,28,JONES,Backhand,O,5,2010
21127,253,CGY,12,IGINLA,Snap,O,50,2010
21127,282,CGY,20,GLENCROSS,Snap,O,33,2010
21127,307,CGY,27,STAIOS,Slap,O,27,2010
21127,348,CGY,40,TANGUAY,Snap,O,29,2010
21128,181,FLA,20,CARTER,Tip-In,O,15,2010
21128,189,PIT,6,LOVEJOY,Wrist,O,17,2010
21128,334,PIT,72,KOVALEV,Wrist,O,13,2010
21128,336,PIT,18,NEAL,Wrist,O,19,2010
21129,14,ATL,26,WHEELER,Tip-In,O,53,2010
21129,25,OTT,10,SVATOS,Backhand,O,5,2010
21129,147,ATL,10,LITTLE,Wrist,O,8,2010
21129,150,ATL,49,MAXWELL,Snap,O,54,2010
21129,166,OTT,25,NEIL,Tip-In,O,2,2010
21129,208,ATL,5,STUART,Tip-In,O,15,2010
21129,236,OTT,38,CONDRA,Tip-In,O,5,2010
21129,272,OTT,10,SVATOS,Tip-In,O,8,2010
21129,332,ATL,16,LADD,Snap,O,14,2010
21130,51,VAN,5,EHRHOFF,Wrist,O,10,2010
21130,201,VAN,33,SEDIN,Backhand,O,9,2010
21130,221,VAN,20,HIGGINS,Wrist,O,25,2010
21130,234,CBJ,18,UMBERGER,Wrist,O,25,2010
21130,268,VAN,20,HIGGINS,Wrist,O,10,2010
21131,31,PHI,10,VERSTEEG,Tip-In,O,13,2010
21131,161,BOS,18,HORTON,Wrist,O,9,2010
21131,314,BOS,63,MARCHAND,Wrist,O,9,2010
21132,13,CHI,19,TOEWS,Wrist,O,11,2010
21132,36,DET,5,LIDSTROM,Slap,O,56,2010
21132,67,CHI,7,SEABROOK,Wrist,O,11,2010
21132,228,DET,40,ZETTERBERG,Tip-In,O,11,2010
21132,324,CHI,81,HOSSA,Slap,O,38,2010
21133,15,COL,37,OREILLY,Wrist,O,15,2010
21133,26,COL,9,DUCHENE,Wrist,O,15,2010
21133,139,ANA,8,SELANNE,Penalty Sho,N,21,2010
21133,157,ANA,33,BLAKE,Wrist,O,11,2010
21133,188,ANA,8,SELANNE,Wrist,O,30,2010
21133,227,COL,54,JONES,Wrist,O,15,2010
21133,263,ANA,4,FOWLER,Slap,O,15,2010
21133,320,ANA,8,SELANNE,Backhand,O,16,2010
21133,338,COL,26,STASTNY,Wrist,O,14,2010
21134,182,BOS,33,CHARA,Wrist,O,59,2010
21134,199,BOS,55,BOYCHUK,Snap,O,60,2010
21134,254,BOS,18,HORTON,Wrist,O,8,2010
21135,10,TOR,3,PHANEUF,Slap,O,62,2010
21135,96,TOR,47,BOYCE,Backhand,O,11,2010
21135,100,BUF,26,VANEK,Wrist,O,34,2010
21135,129,TOR,16,MACARTHUR,Wrist,O,156,2010
21135,142,BUF,29,POMINVILLE,Wrist,O,23,2010
21135,145,BUF,20,NIEDERMAYER,Backhand,O,25,2010
21135,177,TOR,84,GRABOVSKI,Snap,O,23,2010
21136,69,PIT,72,KOVALEV,Wrist,O,18,2010
21136,78,PHI,17,CARTER,Tip-In,O,15,2010
21136,133,PIT,48,KENNEDY,Wrist,O,27,2010
21136,159,PHI,19,HARTNELL,Wrist,O,10,2010
21136,164,PHI,28,GIROUX,Wrist,O,25,2010
21136,212,PHI,22,LEINO,Tip-In,O,11,2010
21136,223,PHI,22,LEINO,Wrist,O,11,2010
21137,124,CAR,36,JOKINEN,Wrist,O,11,2010
21137,176,WSH,28,SEMIN,Wrist,O,15,2010
21137,196,WSH,90,JOHANSSON,Wrist,O,13,2010
21137,217,CAR,53,SKINNER,Wrist,O,29,2010
21137,326,CAR,53,SKINNER,Wrist,O,18,2010
21137,331,CAR,15,RUUTU,Backhand,O,12,2010
21138,35,CBJ,9,UPSHALL,Snap,O,24,2010
21138,128,FLA,10,BOOTH,Tip-In,O,9,2010
21138,192,CBJ,50,VERMETTE,Wrist,O,9,2010
21138,230,FLA,63,DADONOV,Wrap-around,O,8,2010
21138,331,CBJ,43,MAYOROV,Wrist,O,26,2010
21139,77,MTL,44,HAMRLIK,Wrist,O,10,2010
21139,80,MTL,52,DARCHE,Wrist,O,10,2010
21139,255,ATL,80,ANTROPOV,Wrist,O,9,2010
21139,294,MTL,46,KOSTITSYN,Wrist,N,93,2010
21140,124,TB,26,STLOUIS,Wrist,O,15,2010
21140,140,TB,19,MOORE,Wrist,O,14,2010
21140,223,TB,26,STLOUIS,Tip-In,O,13,2010
21140,244,OTT,19,SPEZZA,Tip-In,O,17,2010
21140,253,TB,19,MOORE,Backhand,O,14,2010
21140,275,OTT,9,MICHALEK,Wrist,O,21,2010
21140,291,TB,91,STAMKOS,Wrist,O,19,2010
21141,6,MIN,23,NYSTROM,Wrist,O,28,2010
21141,59,STL,25,STEWART,Snap,O,14,2010
21141,192,STL,25,STEWART,Wrist,O,31,2010
21141,204,MIN,96,BOUCHARD,Wrist,O,32,2010
21141,292,MIN,96,BOUCHARD,Wrist,O,28,2010
21141,295,MIN,9,KOIVU,Wrist,O,19,2010
21141,296,STL,10,MCDONALD,Wrist,O,19,2010
21142,138,NSH,12,FISHER,Wrist,O,16,2010
21142,180,VAN,14,BURROWS,Wrist,O,7,2010
21142,244,VAN,14,BURROWS,Backhand,O,6,2010
21142,250,VAN,29,ROME,Wrist,D,170,2010
21143,146,LA,23,BROWN,Wrist,O,7,2010
21143,198,LA,23,BROWN,Snap,O,22,2010
21144,167,PHX,6,SCHLEMKO,Slap,O,54,2010
21144,191,DAL,14,BENN,Wrist,O,23,2010
21144,331,DAL,14,BENN,Backhand,O,9,2010
21144,332,PHX,17,VRBATA,Backhand,O,13,2010
21144,338,PHX,13,WHITNEY,Wrist,O,16,2010
21145,134,BUF,19,CONNOLLY,Slap,O,44,2010
21146,19,NJ,17,KOVALCHUK,Wrist,O,20,2010
21146,82,NJ,16,JOSEFSON,Wrist,O,11,2010
21146,160,NYI,51,NIELSEN,Backhand,O,10,2010
21146,175,NYI,51,NIELSEN,Deflected,O,8,2010
21146,179,NJ,6,GREENE,Wrist,O,41,2010
21147,62,CAR,53,SKINNER,Wrist,O,22,2010
21147,86,CAR,53,SKINNER,Backhand,O,9,2010
21147,141,MTL,13,CAMMALLERI,Wrist,O,7,2010
21147,145,CAR,4,MCBAIN,Slap,O,51,2010
21147,164,CAR,25,PITKANEN,Slap,O,42,2010
21147,257,MTL,76,SUBBAN,Slap,O,55,2010
21147,288,CAR,4,MCBAIN,Wrist,O,15,2010
21147,307,CAR,61,STILLMAN,Wrist,O,19,2010
21148,34,DET,90,MODANO,Slap,O,29,2010
21148,84,STL,25,STEWART,Backhand,O,4,2010
21148,94,STL,55,JANSSEN,Deflected,O,8,2010
21148,116,DET,44,BERTUZZI,Tip-In,O,10,2010
21148,119,STL,32,PORTER,Wrist,O,31,2010
21148,138,STL,36,DAGOSTINI,Tip-In,O,8,2010
21148,159,STL,26,CROMBEEN,Wrist,O,24,2010
21148,181,STL,42,BACKES,Snap,O,14,2010
21148,202,DET,40,ZETTERBERG,Wrist,O,16,2010
21148,211,STL,46,POLAK,Snap,O,13,2010
21148,223,STL,17,SOBOTKA,Wrist,O,13,2010
21148,279,STL,21,BERGLUND,Snap,O,12,2010
21148,343,STL,32,PORTER,Wrist,O,12,2010
21149,13,CGY,12,IGINLA,Snap,O,31,2010
21149,49,ANA,9,RYAN,Wrap-around,O,10,2010
21149,78,ANA,10,PERRY,Deflected,O,9,2010
21149,186,ANA,17,VISNOVSKY,Slap,O,65,2010
21149,202,CGY,5,GIORDANO,Slap,O,47,2010
21149,294,ANA,10,PERRY,Wrist,O,49,2010
21150,31,TOR,2,SCHENN,Wrist,O,54,2010
21150,105,BOS,63,MARCHAND,Backhand,O,15,2010
21150,114,BOS,46,KREJCI,Wrist,O,11,2010
21150,135,TOR,19,LUPUL,Wrist,O,13,2010
21150,146,BOS,21,FERENCE,Slap,O,54,2010
21150,267,TOR,19,LUPUL,Wrist,O,25,2010
21150,353,TOR,43,KADRI,Backhand,O,19,2010
21151,69,NYR,20,PROSPAL,Wrist,O,13,2010
21151,133,NYI,57,COMEAU,Wrist,O,18,2010
21151,138,NYI,24,MARTINEK,Slap,O,35,2010
21151,190,NYI,58,JOENSUU,Tip-In,O,11,2010
21151,200,NYI,15,PARENTEAU,Backhand,O,5,2010
21151,289,NYI,26,MOULSON,Tip-In,O,10,2010
21151,324,NYI,14,GILLIES,Wrist,O,56,2010
21151,359,NYR,8,PRUST,Wrist,O,10,2010
21152,250,ATL,80,ANTROPOV,Deflected,O,9,2010
21153,11,WSH,74,CARLSON,Wrist,O,14,2010
21153,168,CBJ,50,VERMETTE,Wrist,O,19,2010
21153,177,WSH,22,KNUBLE,Backhand,O,12,2010
21153,185,CBJ,51,TYUTIN,Wrist,O,56,2010
21153,187,WSH,44,ARNOTT,Wrist,O,11,2010
21153,275,CBJ,9,UPSHALL,Wrist,O,25,2010
21153,320,WSH,25,CHIMERA,Wrist,O,14,2010
21154,23,TB,9,DOWNIE,Backhand,O,12,2010
21154,45,TB,26,STLOUIS,Wrist,O,17,2010
21154,255,PIT,17,RUPP,Wrist,O,44,2010
21155,34,OTT,71,FOLIGNO,Backhand,O,10,2010
21155,123,OTT,52,GREENING,Wrist,O,23,2010
21155,137,FLA,32,REPIK,Backhand,O,12,2010
21155,144,OTT,52,GREENING,Snap,O,26,2010
21155,178,OTT,17,KUBA,Slap,O,42,2010
21156,24,MIN,20,MIETTINEN,Tip-In,O,10,2010
21156,27,MIN,3,ZIDLICKY,Snap,O,33,2010
21156,109,MIN,16,STAUBITZ,Snap,O,11,2010
21156,149,MIN,24,HAVLAT,Slap,O,46,2010
21156,177,EDM,77,GILBERT,Slap,O,56,2010
21156,230,EDM,23,OMARK,Wrist,O,27,2010
21157,80,NSH,33,WILSON,Wrist,O,14,2010
21157,144,NSH,22,TOOTOO,Tip-In,O,10,2010
21157,236,NSH,10,ERAT,Wrist,O,12,2010
21157,241,COL,26,STASTNY,Wrist,O,10,2010
21157,259,COL,54,JONES,Deflected,O,9,2010
21158,56,LA,13,CLIFFORD,Wrist,O,34,2010
21158,164,VAN,22,SEDIN,Wrist,O,32,2010
21158,186,VAN,5,EHRHOFF,Wrist,O,37,2010
21158,243,VAN,17,KESLER,Wrist,O,10,2010
21159,96,SJ,22,BOYLE,Backhand,O,9,2010
21159,139,SJ,39,COUTURE,Backhand,O,6,2010
21159,229,SJ,44,VLASIC,Slap,O,64,2010
21159,249,SJ,12,MARLEAU,Wrist,O,15,2010
21159,295,SJ,12,MARLEAU,Backhand,O,10,2010
21159,311,SJ,55,EAGER,Backhand,O,10,2010
21160,46,PHI,21,VANRIEMSDYK,Tip-In,O,7,2010
21160,108,NJ,26,ELIAS,Snap,O,47,2010
21160,114,NJ,26,ELIAS,Snap,O,16,2010
21160,169,PHI,17,CARTER,Snap,O,11,2010
21160,185,NJ,32,PALMIERI,Tip-In,O,7,2010
21160,212,NJ,26,ELIAS,Deflected,O,6,2010
21161,15,CHI,88,KANE,Wrist,O,12,2010
21161,32,CHI,7,SEABROOK,Snap,O,17,2010
21161,49,CBJ,43,MAYOROV,Tip-In,O,15,2010
21161,169,CBJ,16,BRASSARD,Slap,O,31,2010
21161,265,CBJ,26,PAHLSSON,Deflected,O,15,2010
21161,273,CHI,29,BICKELL,Wrist,O,39,2010
21161,320,CHI,25,STALBERG,Backhand,O,11,2010
21162,52,STL,36,DAGOSTINI,Slap,O,32,2010
21162,148,STL,42,BACKES,Wrist,O,13,2010
21162,154,CGY,12,IGINLA,Backhand,O,15,2010
21162,199,CGY,40,TANGUAY,Wrist,O,14,2010
21162,229,CGY,12,IGINLA,Wrist,O,18,2010
21163,100,COL,11,DUPUIS,Wrist,O,12,2010
21163,137,COL,16,MCCLEMENT,Wrist,O,13,2010
21163,176,PHX,22,STEMPNIAK,Backhand,O,13,2010
21163,214,PHX,13,WHITNEY,Wrist,O,15,2010
21163,261,PHX,19,DOAN,Slap,O,35,2010
21163,276,COL,37,OREILLY,Wrist,O,18,2010
21163,327,COL,37,OREILLY,Wrist,O,19,2010
21164,24,BOS,28,RECCHI,Wrist,O,3,2010
21164,55,ATL,33,BYFUGLIEN,Slap,O,55,2010
21164,96,ATL,9,KANE,Wrist,O,17,2010
21164,124,BOS,20,PAILLE,Wrist,O,21,2010
21164,263,BOS,73,RYDER,Penalty Sho,N,15,2010
21165,93,MIN,96,BOUCHARD,Wrist,O,24,2010
21165,128,TB,6,MALONE,Backhand,O,13,2010
21165,145,TB,9,DOWNIE,Wrist,O,9,2010
21165,239,TB,10,BERGENHEIM,Snap,O,18,2010
21166,112,NSH,20,SUTER,Slap,O,36,2010
21166,129,NSH,10,ERAT,Tip-In,O,9,2010
21166,135,NSH,74,KOSTITSYN,Slap,O,19,2010
21166,149,DET,4,KINDL,Snap,O,49,2010
21166,155,DET,8,ABDELKADER,Tip-In,O,10,2010
21166,251,DET,8,ABDELKADER,Wrist,O,18,2010
21166,335,DET,11,CLEARY,Tip-In,O,8,2010
21167,141,LA,17,SIMMONDS,Deflected,O,24,2010
21167,145,DAL,91,RICHARDS,Wrist,O,33,2010
21167,282,LA,2,GREENE,Slap,O,38,2010
21167,319,LA,23,BROWN,Wrist,O,9,2010
21168,85,TOR,81,KESSEL,Snap,O,32,2010
21168,139,TOR,43,KADRI,Wrist,O,23,2010
21168,217,OTT,19,SPEZZA,Snap,O,23,2010
21168,235,OTT,19,SPEZZA,Slap,O,55,2010
21168,252,TOR,42,BOZAK,Wrist,O,17,2010
21168,314,TOR,41,KULEMIN,Snap,O,20,2010
21169,38,MTL,52,DARCHE,Tip-In,O,26,2010
21169,158,MTL,76,SUBBAN,Slap,O,56,2010
21169,168,MTL,52,DARCHE,Tip-In,O,14,2010
21169,198,NJ,17,KOVALCHUK,Wrist,O,9,2010
21170,27,CAR,36,JOKINEN,Wrist,O,17,2010
21170,42,NYI,58,JOENSUU,Wrist,O,25,2010
21170,155,NYI,91,TAVARES,Tip-In,O,15,2010
21170,235,CAR,77,CORVO,Tip-In,D,167,2010
21170,243,CAR,26,COLE,Tip-In,O,10,2010
21170,293,CAR,12,STAAL,Wrist,O,9,2010
21171,6,WSH,22,KNUBLE,Backhand,O,7,2010
21171,31,WSH,28,SEMIN,Wrist,O,9,2010
21171,43,BUF,26,VANEK,Tip-In,O,15,2010
21171,54,BUF,21,STAFFORD,Wrist,O,60,2010
21171,320,BUF,28,GAUSTAD,Wrist,O,17,2010
21171,328,WSH,22,KNUBLE,Tip-In,O,16,2010
21171,341,BUF,21,STAFFORD,Wrist,O,28,2010
21171,360,WSH,44,ARNOTT,Wrist,O,16,2010
21171,386,WSH,8,OVECHKIN,Wrist,O,37,2010
21172,12,PIT,48,KENNEDY,Wrist,O,26,2010
21172,72,FLA,15,SKILLE,Wrist,O,16,2010
21172,75,FLA,3,WILSON,Wrist,O,32,2010
21172,120,PIT,9,DUPUIS,Wrist,O,17,2010
21172,273,PIT,4,MICHALEK,Slap,O,56,2010
21172,302,PIT,27,ADAMS,Slap,N,71,2010
21173,74,EDM,26,FOSTER,Slap,O,57,2010
21173,109,EDM,14,EBERLE,Slap,O,10,2010
21173,139,EDM,23,OMARK,Wrist,O,26,2010
21173,167,VAN,14,BURROWS,Wrist,O,20,2010
21173,241,EDM,91,PAAJARVI,Snap,O,7,2010
21174,19,ANA,9,RYAN,Snap,O,9,2010
21174,68,ANA,17,VISNOVSKY,Slap,O,55,2010
21174,130,SJ,15,HEATLEY,Backhand,O,16,2010
21174,187,SJ,12,MARLEAU,Backhand,O,10,2010
21174,313,SJ,16,SETOGUCHI,Slap,O,40,2010
21174,331,SJ,12,MARLEAU,Wrist,O,45,2010
21175,89,PHI,21,VANRIEMSDYK,Backhand,O,8,2010
21175,136,NYR,28,MCCABE,Snap,O,42,2010
21175,220,NYR,19,FEDOTENKO,Wrist,O,11,2010
21175,288,PHI,93,ZHERDEV,Deflected,O,6,2010
21175,378,NYR,26,CHRISTENSEN,Wrist,O,7,2010
21175,380,NYR,86,WOLSKI,Wrist,O,6,2010
21176,53,BUF,34,BUTLER,Snap,O,26,2010
21176,136,CAR,12,STAAL,Deflected,O,5,2010
21176,332,BUF,17,GRAGNANI,Wrist,O,58,2010
21177,22,DET,43,HELM,Wrist,O,26,2010
21177,104,DET,5,LIDSTROM,Slap,O,53,2010
21177,140,MIN,16,STAUBITZ,Wrist,O,7,2010
21177,183,DET,96,HOLMSTROM,Wrist,O,21,2010
21177,239,DET,93,FRANZEN,Wrist,O,5,2010
21177,294,MIN,45,MCMILLAN,Wrist,O,12,2010
21178,24,STL,21,BERGLUND,Wrist,O,11,2010
21178,81,STL,32,PORTER,Backhand,O,13,2010
21178,94,CBJ,18,UMBERGER,Wrist,O,10,2010
21178,111,STL,10,MCDONALD,Wrist,O,26,2010
21178,197,STL,21,BERGLUND,Wrist,O,10,2010
21178,281,STL,20,STEEN,Tip-In,O,10,2010
21178,300,STL,28,COLAIACOVO,Slap,O,52,2010
21179,27,TB,4,LECAVALIER,Tip-In,O,7,2010
21179,273,TB,44,THOMPSON,Wrist,O,18,2010
21180,154,CGY,13,JOKINEN,Wrist,O,14,2010
21180,247,CGY,40,TANGUAY,Wrist,O,12,2010
21180,283,COL,23,HEJDUK,Wrist,O,20,2010
21181,30,ANA,15,GETZLAF,Slap,O,21,2010
21181,48,DAL,44,WOYWITKA,Snap,O,51,2010
21181,88,DAL,63,RIBEIRO,Wrist,O,12,2010
21181,102,ANA,17,VISNOVSKY,Wrist,O,32,2010
21181,152,DAL,10,MORROW,Slap,O,39,2010
21181,191,DAL,63,RIBEIRO,Backhand,O,11,2010
21181,202,ANA,10,PERRY,Backhand,O,13,2010
21182,72,BOS,20,PAILLE,Tip-In,O,11,2010
21182,81,BOS,18,HORTON,Wrist,O,13,2010
21182,142,BOS,23,KELLY,Snap,O,22,2010
21182,149,NYR,20,PROSPAL,Slap,O,21,2010
21182,178,NYR,20,PROSPAL,Snap,O,12,2010
21182,278,NYR,17,DUBINSKY,Backhand,O,12,2010
21182,284,NYR,38,SAUER,Wrist,O,13,2010
21182,290,NYR,21,STEPAN,Wrist,N,72,2010
21183,15,SJ,8,PAVELSKI,Wrist,O,34,2010
21183,53,SJ,44,VLASIC,Wrist,O,28,2010
21183,121,LA,26,HANDZUS,Backhand,O,9,2010
21183,124,SJ,20,WELLWOOD,Tip-In,O,16,2010
21183,140,SJ,22,BOYLE,Wrist,O,33,2010
21183,157,SJ,19,THORNTON,Wrist,O,12,2010
21183,211,SJ,16,SETOGUCHI,Wrist,O,26,2010
21184,38,TB,6,MALONE,Tip-In,O,10,2010
21184,62,BUF,26,VANEK,Tip-In,O,13,2010
21184,129,BUF,26,VANEK,Backhand,O,9,2010
21184,148,BUF,19,CONNOLLY,Wrist,O,43,2010
21184,170,TB,4,LECAVALIER,Wrist,O,30,2010
21184,244,BUF,26,VANEK,Slap,O,49,2010
21185,36,TOR,41,KULEMIN,Wrist,O,38,2010
21185,67,WSH,8,OVECHKIN,Slap,O,46,2010
21185,113,TOR,19,LUPUL,Snap,O,17,2010
21185,181,WSH,4,ERSKINE,Slap,O,57,2010
21185,400,WSH,22,KNUBLE,Wrist,O,27,2010
21186,61,PIT,11,STAAL,Wrist,O,12,2010
21186,134,NJ,25,STECKEL,Wrist,O,13,2010
21186,138,PIT,9,DUPUIS,Backhand,O,12,2010
21186,160,PIT,14,KUNITZ,Backhand,O,11,2010
21186,170,NJ,12,ROLSTON,Snap,O,45,2010
21186,224,PIT,9,DUPUIS,Wrist,N,99,2010
21187,125,MTL,13,CAMMALLERI,Wrist,O,22,2010
21187,144,CHI,88,KANE,Wrist,O,41,2010
21187,315,MTL,76,SUBBAN,Slap,O,29,2010
21188,21,PHI,18,RICHARDS,Wrist,O,16,2010
21188,79,OTT,71,FOLIGNO,Backhand,O,11,2010
21188,194,PHI,18,RICHARDS,Snap,O,23,2010
21188,205,OTT,26,SHANNON,Wrist,O,60,2010
21188,210,OTT,16,BUTLER,Wrist,O,6,2010
21188,247,OTT,19,SPEZZA,Slap,O,46,2010
21188,294,OTT,9,MICHALEK,Wrist,N,76,2010
21189,69,STL,42,BACKES,Deflected,O,17,2010
21189,84,COL,12,PORTER,Backhand,O,11,2010
21189,128,STL,12,SHATTENKIRK,Slap,O,29,2010
21189,299,STL,10,MCDONALD,Wrist,O,50,2010
21190,30,NSH,24,HALISCHUK,Backhand,O,22,2010
21190,95,NSH,22,TOOTOO,Wrist,O,1,2010
21190,98,NSH,74,KOSTITSYN,Wrist,O,11,2010
21190,107,NSH,22,TOOTOO,Tip-In,O,8,2010
21190,198,NSH,74,KOSTITSYN,Tip-In,O,5,2010
21190,205,ATL,26,WHEELER,Wrist,O,18,2010
21190,221,NSH,12,FISHER,Wrist,O,10,2010
21190,257,ATL,26,WHEELER,Wrist,O,23,2010
21190,262,ATL,80,ANTROPOV,Wrist,O,8,2010
21191,20,DAL,29,OTT,Deflected,O,11,2010
21191,294,DAL,21,ERIKSSON,Wrist,N,81,2010
21191,297,DAL,10,MORROW,Wrist,D,160,2010
21192,79,EDM,28,JONES,Deflected,O,9,2010
21192,261,EDM,91,PAAJARVI,Wrist,O,11,2010
21193,106,BOS,22,THORNTON,Wrist,O,17,2010
21193,129,NYI,40,GRABNER,Wrist,O,17,2010
21193,146,BOS,44,SEIDENBERG,Slap,O,58,2010
21193,157,BOS,11,CAMPBELL,Wrist,O,13,2010
21193,184,NYI,40,GRABNER,Backhand,O,15,2010
21194,61,NJ,17,KOVALCHUK,Wrist,O,30,2010
21194,129,NJ,21,TEDENBY,Slap,O,30,2010
21194,133,NJ,7,TALLINDER,Slap,O,23,2010
21194,176,TOR,81,KESSEL,Wrist,O,13,2010
21194,198,TOR,42,BOZAK,Backhand,O,9,2010
