,GD,GameNumber,LossTeam,Season,WinTeam,PlayerNumber,PlayerPosition,TeamCode,GF,GA,Rank,RosterCount,Position,PositionCount,FCount,DCount
2911124,-3,20762,DAL,2010,VAN,20.0,C,DAL,1,4,2,18.0,F,12.0,12.0,6.0
2911125,-3,20762,DAL,2010,VAN,13.0,R,DAL,1,4,2,18.0,F,12.0,12.0,6.0
2911127,-3,20762,DAL,2010,VAN,3.0,D,DAL,1,4,1,18.0,D,6.0,12.0,6.0
2914356,-2,20764,OTT,2010,DET,12.0,C,OTT,5,7,2,18.0,F,12.0,12.0,6.0
2914357,-2,20764,OTT,2010,DET,11.0,R,OTT,5,7,2,18.0,F,12.0,12.0,6.0
2914358,-2,20764,OTT,2010,DET,71.0,L,OTT,5,7,2,18.0,F,12.0,12.0,6.0
2914359,-2,20764,OTT,2010,DET,4.0,D,OTT,5,7,2,18.0,D,6.0,12.0,6.0
2914360,-2,20764,OTT,2010,DET,65.0,D,OTT,5,7,1,18.0,D,6.0,12.0,6.0
2914374,-2,20764,OTT,2010,DET,13.0,C,OTT,5,7,2,18.0,F,12.0,12.0,6.0
2914375,-2,20764,OTT,2010,DET,27.0,R,OTT,5,7,2,18.0,F,12.0,12.0,6.0
2914376,-2,20764,OTT,2010,DET,9.0,L,OTT,5,7,2,18.0,F,12.0,12.0,6.0
2914377,-2,20764,OTT,2010,DET,55.0,D,OTT,5,7,2,18.0,D,6.0,12.0,6.0
2914395,-2,20764,OTT,2010,DET,22.0,C,OTT,5,7,2,18.0,F,12.0,12.0,6.0
2914396,-2,20764,OTT,2010,DET,25.0,R,OTT,5,7,2,18.0,F,12.0,12.0,6.0
2914397,-2,20764,OTT,2010,DET,73.0,L,OTT,5,7,2,18.0,F,12.0,12.0,6.0
2914398,-2,20764,OTT,2010,DET,14.0,D,OTT,5,7,2,18.0,D,6.0,12.0,6.0
2914413,-2,20764,OTT,2010,DET,15.0,C,OTT,5,7,2,18.0,F,12.0,12.0,6.0
2914414,-2,20764,OTT,2010,DET,18.0,C,OTT,5,7,2,18.0,F,12.0,12.0,6.0
2914415,-2,20764,OTT,2010,DET,26.0,R,OTT,5,7,2,18.0,F,12.0,12.0,6.0
2914416,-2,20764,OTT,2010,DET,5.0,D,OTT,5,7,2,18.0,D,6.0,12.0,6.0
2914417,-2,20764,OTT,2010,DET,17.0,D,OTT,5,7,2,18.0,D,6.0,12.0,6.0
2915857,3,20765,NYI,2010,PIT,11.0,C,PIT,3,0,1,18.0,F,12.0,12.0,6.0
2915858,3,20765,NYI,2010,PIT,48.0,C,PIT,3,0,1,18.0,F,12.0,12.0,6.0
2915859,3,20765,NYI,2010,PIT,24.0,L,PIT,3,0,2,18.0,F,12.0,12.0,6.0
2915860,3,20765,NYI,2010,PIT,44.0,D,PIT,3,0,2,18.0,D,6.0,12.0,6.0
2915861,3,20765,NYI,2010,PIT,58.0,D,PIT,3,0,1,18.0,D,6.0,12.0,6.0
2915878,3,20765,NYI,2010,PIT,4.0,D,PIT,3,0,1,18.0,D,6.0,12.0,6.0
2915879,3,20765,NYI,2010,PIT,7.0,D,PIT,3,0,2,18.0,D,6.0,12.0,6.0
2915881,3,20765,NYI,2010,PIT,15.0,C,PIT,3,0,2,18.0,F,12.0,12.0,6.0
2915882,3,20765,NYI,2010,PIT,9.0,L,PIT,3,0,1,18.0,F,12.0,12.0,6.0
2915883,3,20765,NYI,2010,PIT,14.0,L,PIT,3,0,1,18.0,F,12.0,12.0,6.0
2915891,3,20765,NYI,2010,PIT,5.0,D,PIT,3,0,2,18.0,D,6.0,12.0,6.0
2915893,3,20765,NYI,2010,PIT,17.0,C,PIT,3,0,2,18.0,F,12.0,12.0,6.0
2915894,3,20765,NYI,2010,PIT,25.0,C,PIT,3,0,2,18.0,F,12.0,12.0,6.0
2915895,3,20765,NYI,2010,PIT,18.0,R,PIT,3,0,2,18.0,F,12.0,12.0,6.0
2915896,3,20765,NYI,2010,PIT,3.0,D,PIT,3,0,1,18.0,D,6.0,12.0,6.0
2915905,3,20765,NYI,2010,PIT,26.0,C,PIT,3,0,2,18.0,F,12.0,12.0,6.0
2915906,3,20765,NYI,2010,PIT,27.0,R,PIT,3,0,2,18.0,F,12.0,12.0,6.0
2915907,3,20765,NYI,2010,PIT,28.0,R,PIT,3,0,2,18.0,F,12.0,12.0,6.0
2917345,1,20766,FLA,2010,MTL,14.0,C,MTL,3,2,1,18.0,F,12.0,12.0,6.0
2917346,1,20766,FLA,2010,MTL,21.0,R,MTL,3,2,1,18.0,F,12.0,12.0,6.0
2917347,1,20766,FLA,2010,MTL,67.0,L,MTL,3,2,1,18.0,F,12.0,12.0,6.0
2917348,1,20766,FLA,2010,MTL,6.0,D,MTL,3,2,2,18.0,D,6.0,12.0,6.0
2917349,1,20766,FLA,2010,MTL,68.0,D,MTL,3,2,2,18.0,D,6.0,12.0,6.0
2917370,1,20766,FLA,2010,MTL,15.0,C,MTL,3,2,2,18.0,F,12.0,12.0,6.0
2917381,1,20766,FLA,2010,MTL,11.0,C,MTL,3,2,2,18.0,F,12.0,12.0,6.0
2917382,1,20766,FLA,2010,MTL,58.0,C,MTL,3,2,2,18.0,F,12.0,12.0,6.0
2917383,1,20766,FLA,2010,MTL,46.0,L,MTL,3,2,2,18.0,F,12.0,12.0,6.0
2917384,1,20766,FLA,2010,MTL,20.0,D,MTL,3,2,2,18.0,D,6.0,12.0,6.0
2917385,1,20766,FLA,2010,MTL,76.0,D,MTL,3,2,1,18.0,D,6.0,12.0,6.0
2917399,1,20766,FLA,2010,MTL,44.0,D,MTL,3,2,2,18.0,D,6.0,12.0,6.0
2917438,1,20766,FLA,2010,MTL,94.0,C,MTL,3,2,2,18.0,F,12.0,12.0,6.0
2917439,1,20766,FLA,2010,MTL,32.0,L,MTL,3,2,2,18.0,F,12.0,12.0,6.0
2917456,1,20766,FLA,2010,MTL,81.0,C,MTL,3,2,2,18.0,F,12.0,12.0,6.0
2917457,1,20766,FLA,2010,MTL,57.0,L,MTL,3,2,2,18.0,F,12.0,12.0,6.0
2917462,1,20766,FLA,2010,MTL,52.0,L,MTL,3,2,2,18.0,F,12.0,12.0,6.0
2917476,1,20766,FLA,2010,MTL,75.0,D,MTL,3,2,2,18.0,D,6.0,12.0,6.0
2919064,-6,20767,PHX,2010,VAN,20.0,C,PHX,0,6,2,18.0,F,12.0,12.0,6.0
2919065,-6,20767,PHX,2010,VAN,22.0,R,PHX,0,6,2,18.0,F,12.0,12.0,6.0
2919066,-6,20767,PHX,2010,VAN,14.0,L,PHX,0,6,2,18.0,F,12.0,12.0,6.0
2919067,-6,20767,PHX,2010,VAN,18.0,D,PHX,0,6,2,18.0,D,6.0,12.0,6.0
2919068,-6,20767,PHX,2010,VAN,33.0,D,PHX,0,6,1,18.0,D,6.0,12.0,6.0
2919088,-6,20767,PHX,2010,VAN,11.0,C,PHX,0,6,2,18.0,F,12.0,12.0,6.0
2919089,-6,20767,PHX,2010,VAN,17.0,R,PHX,0,6,1,18.0,F,12.0,12.0,6.0
2919090,-6,20767,PHX,2010,VAN,13.0,L,PHX,0,6,1,18.0,F,12.0,12.0,6.0
2919091,-6,20767,PHX,2010,VAN,3.0,D,PHX,0,6,1,18.0,D,6.0,12.0,6.0
2919092,-6,20767,PHX,2010,VAN,53.0,D,PHX,0,6,2,18.0,D,6.0,12.0,6.0
2919094,-6,20767,PHX,2010,VAN,91.0,C,PHX,0,6,2,18.0,F,12.0,12.0,6.0
2919095,-6,20767,PHX,2010,VAN,8.0,R,PHX,0,6,2,18.0,F,12.0,12.0,6.0
2919096,-6,20767,PHX,2010,VAN,19.0,R,PHX,0,6,1,18.0,F,12.0,12.0,6.0
2919108,-6,20767,PHX,2010,VAN,12.0,L,PHX,0,6,2,18.0,F,12.0,12.0,6.0
2919112,-6,20767,PHX,2010,VAN,26.0,C,PHX,0,6,2,18.0,F,12.0,12.0,6.0
2919114,-6,20767,PHX,2010,VAN,28.0,L,PHX,0,6,1,18.0,F,12.0,12.0,6.0
2919115,-6,20767,PHX,2010,VAN,23.0,D,PHX,0,6,2,18.0,D,6.0,12.0,6.0
2919116,-6,20767,PHX,2010,VAN,32.0,D,PHX,0,6,2,18.0,D,6.0,12.0,6.0
2920506,-2,20768,EDM,2010,LA,10.0,C,EDM,1,3,2,18.0,F,12.0,12.0,6.0
2920507,-2,20768,EDM,2010,LA,83.0,R,EDM,1,3,2,18.0,F,12.0,12.0,6.0
2920508,-2,20768,EDM,2010,LA,4.0,L,EDM,1,3,2,18.0,F,12.0,12.0,6.0
2920509,-2,20768,EDM,2010,LA,49.0,D,EDM,1,3,2,18.0,D,6.0,12.0,6.0
2920510,-2,20768,EDM,2010,LA,77.0,D,EDM,1,3,2,18.0,D,6.0,12.0,6.0
2920512,-2,20768,EDM,2010,LA,89.0,C,EDM,1,3,2,18.0,F,12.0,12.0,6.0
2920513,-2,20768,EDM,2010,LA,23.0,L,EDM,1,3,2,18.0,F,12.0,12.0,6.0
2920514,-2,20768,EDM,2010,LA,91.0,L,EDM,1,3,2,18.0,F,12.0,12.0,6.0
2920515,-2,20768,EDM,2010,LA,5.0,D,EDM,1,3,2,18.0,D,6.0,12.0,6.0
2920516,-2,20768,EDM,2010,LA,58.0,D,EDM,1,3,2,18.0,D,6.0,12.0,6.0
2920542,-2,20768,EDM,2010,LA,13.0,C,EDM,1,3,2,18.0,F,12.0,12.0,6.0
2920543,-2,20768,EDM,2010,LA,27.0,R,EDM,1,3,2,18.0,F,12.0,12.0,6.0
2920544,-2,20768,EDM,2010,LA,28.0,L,EDM,1,3,2,18.0,F,12.0,12.0,6.0
2920545,-2,20768,EDM,2010,LA,26.0,D,EDM,1,3,2,18.0,D,6.0,12.0,6.0
2920548,-2,20768,EDM,2010,LA,16.0,C,EDM,1,3,2,18.0,F,12.0,12.0,6.0
2920549,-2,20768,EDM,2010,LA,22.0,L,EDM,1,3,2,18.0,F,12.0,12.0,6.0
2920550,-2,20768,EDM,2010,LA,85.0,L,EDM,1,3,2,18.0,F,12.0,12.0,6.0
2920629,-2,20768,EDM,2010,LA,2.0,D,EDM,1,3,2,18.0,D,6.0,12.0,6.0
2922018,-1,20769,ANA,2010,SJ,11.0,C,ANA,3,4,1,18.0,F,12.0,12.0,6.0
2922019,-1,20769,ANA,2010,SJ,8.0,R,ANA,3,4,1,18.0,F,12.0,12.0,6.0
2922020,-1,20769,ANA,2010,SJ,33.0,L,ANA,3,4,2,18.0,F,12.0,12.0,6.0
2922021,-1,20769,ANA,2010,SJ,17.0,D,ANA,3,4,1,18.0,D,6.0,12.0,6.0
2922022,-1,20769,ANA,2010,SJ,32.0,D,ANA,3,4,1,18.0,D,6.0,12.0,6.0
2922036,-1,20769,ANA,2010,SJ,64.0,C,ANA,3,4,2,18.0,F,12.0,12.0,6.0
2922037,-1,20769,ANA,2010,SJ,9.0,R,ANA,3,4,1,18.0,F,12.0,12.0,6.0
2922038,-1,20769,ANA,2010,SJ,10.0,R,ANA,3,4,1,18.0,F,12.0,12.0,6.0
2922039,-1,20769,ANA,2010,SJ,3.0,D,ANA,3,4,2,18.0,D,6.0,12.0,6.0
2922040,-1,20769,ANA,2010,SJ,4.0,D,ANA,3,4,2,18.0,D,6.0,12.0,6.0
2922078,-1,20769,ANA,2010,SJ,14.0,C,ANA,3,4,2,18.0,F,12.0,12.0,6.0
2922079,-1,20769,ANA,2010,SJ,19.0,R,ANA,3,4,2,18.0,F,12.0,12.0,6.0
2922080,-1,20769,ANA,2010,SJ,34.0,L,ANA,3,4,2,18.0,F,12.0,12.0,6.0
2922081,-1,20769,ANA,2010,SJ,5.0,D,ANA,3,4,2,18.0,D,6.0,12.0,6.0
2922082,-1,20769,ANA,2010,SJ,25.0,D,ANA,3,4,2,18.0,D,6.0,12.0,6.0
2922102,-1,20769,ANA,2010,SJ,22.0,C,ANA,3,4,2,18.0,F,12.0,12.0,6.0
2922104,-1,20769,ANA,2010,SJ,42.0,R,ANA,3,4,2,18.0,F,12.0,12.0,6.0
2922109,-1,20769,ANA,2010,SJ,16.0,R,ANA,3,4,2,18.0,F,12.0,12.0,6.0
2923317,3,20770,DAL,2010,BOS,11.0,C,BOS,6,3,2,18.0,F,12.0,12.0,6.0
2923318,3,20770,DAL,2010,BOS,20.0,L,BOS,6,3,2,18.0,F,12.0,12.0,6.0
2923319,3,20770,DAL,2010,BOS,22.0,L,BOS,6,3,2,18.0,F,12.0,12.0,6.0
2923320,3,20770,DAL,2010,BOS,21.0,D,BOS,6,3,2,18.0,D,6.0,12.0,6.0
2923321,3,20770,DAL,2010,BOS,54.0,D,BOS,6,3,2,18.0,D,6.0,12.0,6.0
2923334,3,20770,DAL,2010,BOS,26.0,R,BOS,6,3,2,18.0,F,12.0,12.0,6.0
2923352,3,20770,DAL,2010,BOS,73.0,R,BOS,6,3,2,18.0,F,12.0,12.0,6.0
2923368,3,20770,DAL,2010,BOS,46.0,C,BOS,6,3,1,18.0,F,12.0,12.0,6.0
2923369,3,20770,DAL,2010,BOS,18.0,R,BOS,6,3,1,18.0,F,12.0,12.0,6.0
2923370,3,20770,DAL,2010,BOS,17.0,L,BOS,6,3,1,18.0,F,12.0,12.0,6.0
2923371,3,20770,DAL,2010,BOS,44.0,D,BOS,6,3,1,18.0,D,6.0,12.0,6.0
2923372,3,20770,DAL,2010,BOS,55.0,D,BOS,6,3,1,18.0,D,6.0,12.0,6.0
2923392,3,20770,DAL,2010,BOS,37.0,C,BOS,6,3,1,18.0,F,12.0,12.0,6.0
2923393,3,20770,DAL,2010,BOS,63.0,C,BOS,6,3,1,18.0,F,12.0,12.0,6.0
2923394,3,20770,DAL,2010,BOS,28.0,R,BOS,6,3,2,18.0,F,12.0,12.0,6.0
2923395,3,20770,DAL,2010,BOS,33.0,D,BOS,6,3,1,18.0,D,6.0,12.0,6.0
2923396,3,20770,DAL,2010,BOS,47.0,D,BOS,6,3,2,18.0,D,6.0,12.0,6.0
2923410,3,20770,DAL,2010,BOS,19.0,C,BOS,6,3,2,18.0,F,12.0,12.0,6.0
2924897,3,20771,CAR,2010,TOR,84.0,C,TOR,3,0,1,18.0,F,12.0,12.0,6.0
2924898,3,20771,CAR,2010,TOR,16.0,L,TOR,3,0,2,18.0,F,12.0,12.0,6.0
2924899,3,20771,CAR,2010,TOR,41.0,L,TOR,3,0,2,18.0,F,12.0,12.0,6.0
2924900,3,20771,CAR,2010,TOR,3.0,D,TOR,3,0,2,18.0,D,6.0,12.0,6.0
2924901,3,20771,CAR,2010,TOR,22.0,D,TOR,3,0,2,18.0,D,6.0,12.0,6.0
2924903,3,20771,CAR,2010,TOR,42.0,C,TOR,3,0,2,18.0,F,12.0,12.0,6.0
2924904,3,20771,CAR,2010,TOR,81.0,C,TOR,3,0,1,18.0,F,12.0,12.0,6.0
2924905,3,20771,CAR,2010,TOR,46.0,R,TOR,3,0,2,18.0,F,12.0,12.0,6.0
2924906,3,20771,CAR,2010,TOR,2.0,D,TOR,3,0,2,18.0,D,6.0,12.0,6.0
2924907,3,20771,CAR,2010,TOR,15.0,D,TOR,3,0,1,18.0,D,6.0,12.0,6.0
2924921,3,20771,CAR,2010,TOR,47.0,C,TOR,3,0,2,18.0,F,12.0,12.0,6.0
2924922,3,20771,CAR,2010,TOR,9.0,R,TOR,3,0,2,18.0,F,12.0,12.0,6.0
2924923,3,20771,CAR,2010,TOR,32.0,R,TOR,3,0,2,18.0,F,12.0,12.0,6.0
2924924,3,20771,CAR,2010,TOR,8.0,D,TOR,3,0,2,18.0,D,6.0,12.0,6.0
2924925,3,20771,CAR,2010,TOR,36.0,D,TOR,3,0,2,18.0,D,6.0,12.0,6.0
2924981,3,20771,CAR,2010,TOR,37.0,C,TOR,3,0,2,18.0,F,12.0,12.0,6.0
2924982,3,20771,CAR,2010,TOR,11.0,L,TOR,3,0,2,18.0,F,12.0,12.0,6.0
2924983,3,20771,CAR,2010,TOR,38.0,L,TOR,3,0,2,18.0,F,12.0,12.0,6.0
2926539,-1,20772,NYR,2010,NJ,17.0,C,NYR,2,3,1,18.0,F,12.0,12.0,6.0
2926540,-1,20772,NYR,2010,NJ,42.0,C,NYR,2,3,2,18.0,F,12.0,12.0,6.0
2926541,-1,20772,NYR,2010,NJ,24.0,R,NYR,2,3,1,18.0,F,12.0,12.0,6.0
2926542,-1,20772,NYR,2010,NJ,5.0,D,NYR,2,3,1,18.0,D,6.0,12.0,6.0
2926543,-1,20772,NYR,2010,NJ,18.0,D,NYR,2,3,1,18.0,D,6.0,12.0,6.0
2926552,-1,20772,NYR,2010,NJ,22.0,C,NYR,2,3,2,18.0,F,12.0,12.0,6.0
2926553,-1,20772,NYR,2010,NJ,8.0,L,NYR,2,3,2,18.0,F,12.0,12.0,6.0
2926555,-1,20772,NYR,2010,NJ,38.0,D,NYR,2,3,2,18.0,D,6.0,12.0,6.0
2926558,-1,20772,NYR,2010,NJ,36.0,C,NYR,2,3,2,18.0,F,12.0,12.0,6.0
2926560,-1,20772,NYR,2010,NJ,27.0,D,NYR,2,3,2,18.0,D,6.0,12.0,6.0
2926563,-1,20772,NYR,2010,NJ,21.0,C,NYR,2,3,1,18.0,F,12.0,12.0,6.0
2926564,-1,20772,NYR,2010,NJ,10.0,R,NYR,2,3,1,18.0,F,12.0,12.0,6.0
2926565,-1,20772,NYR,2010,NJ,20.0,L,NYR,2,3,2,18.0,F,12.0,12.0,6.0
2926566,-1,20772,NYR,2010,NJ,4.0,D,NYR,2,3,2,18.0,D,6.0,12.0,6.0
2926567,-1,20772,NYR,2010,NJ,97.0,D,NYR,2,3,2,18.0,D,6.0,12.0,6.0
2926575,-1,20772,NYR,2010,NJ,23.0,C,NYR,2,3,2,18.0,F,12.0,12.0,6.0
2926576,-1,20772,NYR,2010,NJ,16.0,L,NYR,2,3,2,18.0,F,12.0,12.0,6.0
2926577,-1,20772,NYR,2010,NJ,86.0,L,NYR,2,3,2,18.0,F,12.0,12.0,6.0
2927874,1,20773,NSH,2010,PHI,18.0,C,PHI,3,2,1,18.0,F,12.0,12.0,6.0
2927875,1,20773,NSH,2010,PHI,15.0,R,PHI,3,2,2,18.0,F,12.0,12.0,6.0
2927876,1,20773,NSH,2010,PHI,21.0,L,PHI,3,2,2,18.0,F,12.0,12.0,6.0
2927877,1,20773,NSH,2010,PHI,20.0,D,PHI,3,2,1,18.0,D,6.0,12.0,6.0
2927878,1,20773,NSH,2010,PHI,25.0,D,PHI,3,2,1,18.0,D,6.0,12.0,6.0
2927898,1,20773,NSH,2010,PHI,48.0,C,PHI,3,2,1,18.0,F,12.0,12.0,6.0
2927899,1,20773,NSH,2010,PHI,19.0,L,PHI,3,2,2,18.0,F,12.0,12.0,6.0
2927900,1,20773,NSH,2010,PHI,22.0,L,PHI,3,2,1,18.0,F,12.0,12.0,6.0
2927901,1,20773,NSH,2010,PHI,5.0,D,PHI,3,2,2,18.0,D,6.0,12.0,6.0
2927902,1,20773,NSH,2010,PHI,44.0,D,PHI,3,2,1,18.0,D,6.0,12.0,6.0
2927907,1,20773,NSH,2010,PHI,6.0,D,PHI,3,2,2,18.0,D,6.0,12.0,6.0
2927908,1,20773,NSH,2010,PHI,41.0,D,PHI,3,2,2,18.0,D,6.0,12.0,6.0
2927916,1,20773,NSH,2010,PHI,17.0,C,PHI,3,2,1,18.0,F,12.0,12.0,6.0
2927917,1,20773,NSH,2010,PHI,28.0,R,PHI,3,2,1,18.0,F,12.0,12.0,6.0
2927918,1,20773,NSH,2010,PHI,93.0,R,PHI,3,2,2,18.0,F,12.0,12.0,6.0
2927928,1,20773,NSH,2010,PHI,11.0,C,PHI,3,2,2,18.0,F,12.0,12.0,6.0
2927929,1,20773,NSH,2010,PHI,36.0,C,PHI,3,2,2,18.0,F,12.0,12.0,6.0
2927930,1,20773,NSH,2010,PHI,13.0,L,PHI,3,2,2,18.0,F,12.0,12.0,6.0
2931931,-1,20776,NJ,2010,FLA,19.0,C,NJ,3,4,2,18.0,F,12.0,12.0,6.0
2931932,-1,20776,NJ,2010,FLA,32.0,R,NJ,3,4,2,18.0,F,12.0,12.0,6.0
2931933,-1,20776,NJ,2010,FLA,17.0,L,NJ,3,4,1,18.0,F,12.0,12.0,6.0
2931934,-1,20776,NJ,2010,FLA,7.0,D,NJ,3,4,2,18.0,D,6.0,12.0,6.0
2931935,-1,20776,NJ,2010,FLA,34.0,D,NJ,3,4,2,18.0,D,6.0,12.0,6.0
2931943,-1,20776,NJ,2010,FLA,8.0,C,NJ,3,4,2,18.0,F,12.0,12.0,6.0
2931944,-1,20776,NJ,2010,FLA,12.0,R,NJ,3,4,2,18.0,F,12.0,12.0,6.0
2931945,-1,20776,NJ,2010,FLA,26.0,L,NJ,3,4,1,18.0,F,12.0,12.0,6.0
2931946,-1,20776,NJ,2010,FLA,5.0,D,NJ,3,4,2,18.0,D,6.0,12.0,6.0
2931947,-1,20776,NJ,2010,FLA,28.0,D,NJ,3,4,2,18.0,D,6.0,12.0,6.0
2931955,-1,20776,NJ,2010,FLA,25.0,C,NJ,3,4,2,18.0,F,12.0,12.0,6.0
2931956,-1,20776,NJ,2010,FLA,18.0,R,NJ,3,4,2,18.0,F,12.0,12.0,6.0
2931957,-1,20776,NJ,2010,FLA,21.0,L,NJ,3,4,2,18.0,F,12.0,12.0,6.0
2931958,-1,20776,NJ,2010,FLA,6.0,D,NJ,3,4,2,18.0,D,6.0,12.0,6.0
2931959,-1,20776,NJ,2010,FLA,29.0,D,NJ,3,4,2,18.0,D,6.0,12.0,6.0
2931967,-1,20776,NJ,2010,FLA,14.0,C,NJ,3,4,2,18.0,F,12.0,12.0,6.0
2931968,-1,20776,NJ,2010,FLA,23.0,R,NJ,3,4,2,18.0,F,12.0,12.0,6.0
2931973,-1,20776,NJ,2010,FLA,10.0,C,NJ,3,4,2,18.0,F,12.0,12.0,6.0
2933107,1,20777,BUF,2010,PIT,71.0,C,PIT,3,2,1,18.0,F,12.0,12.0,6.0
2933108,1,20777,BUF,2010,PIT,9.0,L,PIT,3,2,1,18.0,F,12.0,12.0,6.0
2933109,1,20777,BUF,2010,PIT,14.0,L,PIT,3,2,1,18.0,F,12.0,12.0,6.0
2933110,1,20777,BUF,2010,PIT,3.0,D,PIT,3,2,1,18.0,D,6.0,12.0,6.0
2933111,1,20777,BUF,2010,PIT,5.0,D,PIT,3,2,2,18.0,D,6.0,12.0,6.0
2933134,1,20777,BUF,2010,PIT,44.0,D,PIT,3,2,2,18.0,D,6.0,12.0,6.0
2933135,1,20777,BUF,2010,PIT,58.0,D,PIT,3,2,1,18.0,D,6.0,12.0,6.0
2933155,1,20777,BUF,2010,PIT,11.0,C,PIT,3,2,1,18.0,F,12.0,12.0,6.0
2933156,1,20777,BUF,2010,PIT,48.0,C,PIT,3,2,1,18.0,F,12.0,12.0,6.0
2933157,1,20777,BUF,2010,PIT,24.0,L,PIT,3,2,2,18.0,F,12.0,12.0,6.0
2933158,1,20777,BUF,2010,PIT,4.0,D,PIT,3,2,1,18.0,D,6.0,12.0,6.0
2933159,1,20777,BUF,2010,PIT,7.0,D,PIT,3,2,2,18.0,D,6.0,12.0,6.0
2933173,1,20777,BUF,2010,PIT,17.0,C,PIT,3,2,2,18.0,F,12.0,12.0,6.0
2933174,1,20777,BUF,2010,PIT,25.0,C,PIT,3,2,2,18.0,F,12.0,12.0,6.0
2933175,1,20777,BUF,2010,PIT,27.0,R,PIT,3,2,2,18.0,F,12.0,12.0,6.0
2933191,1,20777,BUF,2010,PIT,15.0,C,PIT,3,2,2,18.0,F,12.0,12.0,6.0
2933192,1,20777,BUF,2010,PIT,26.0,C,PIT,3,2,2,18.0,F,12.0,12.0,6.0
2933193,1,20777,BUF,2010,PIT,18.0,R,PIT,3,2,2,18.0,F,12.0,12.0,6.0
2934764,-3,20778,DET,2010,CBJ,33.0,C,DET,0,3,2,18.0,F,12.0,12.0,6.0
2934765,-3,20778,DET,2010,CBJ,43.0,C,DET,0,3,2,18.0,F,12.0,12.0,6.0
2934766,-3,20778,DET,2010,CBJ,17.0,R,DET,0,3,2,18.0,F,12.0,12.0,6.0
2934767,-3,20778,DET,2010,CBJ,4.0,D,DET,0,3,2,18.0,D,6.0,12.0,6.0
2934768,-3,20778,DET,2010,CBJ,24.0,D,DET,0,3,2,18.0,D,6.0,12.0,6.0
2934796,-3,20778,DET,2010,CBJ,44.0,R,DET,0,3,1,18.0,F,12.0,12.0,6.0
2934800,-3,20778,DET,2010,CBJ,26.0,C,DET,0,3,2,18.0,F,12.0,12.0,6.0
2934801,-3,20778,DET,2010,CBJ,51.0,C,DET,0,3,2,18.0,F,12.0,12.0,6.0
2934802,-3,20778,DET,2010,CBJ,11.0,R,DET,0,3,1,18.0,F,12.0,12.0,6.0
2934803,-3,20778,DET,2010,CBJ,28.0,D,DET,0,3,1,18.0,D,6.0,12.0,6.0
2934804,-3,20778,DET,2010,CBJ,52.0,D,DET,0,3,2,18.0,D,6.0,12.0,6.0
2934807,-3,20778,DET,2010,CBJ,93.0,C,DET,0,3,1,18.0,F,12.0,12.0,6.0
2934812,-3,20778,DET,2010,CBJ,8.0,L,DET,0,3,2,18.0,F,12.0,12.0,6.0
2934813,-3,20778,DET,2010,CBJ,20.0,L,DET,0,3,2,18.0,F,12.0,12.0,6.0
2934814,-3,20778,DET,2010,CBJ,39.0,L,DET,0,3,2,18.0,F,12.0,12.0,6.0
2934832,-3,20778,DET,2010,CBJ,40.0,L,DET,0,3,1,18.0,F,12.0,12.0,6.0
2934833,-3,20778,DET,2010,CBJ,5.0,D,DET,0,3,1,18.0,D,6.0,12.0,6.0
2934834,-3,20778,DET,2010,CBJ,55.0,D,DET,0,3,1,18.0,D,6.0,12.0,6.0
2937753,2,20780,EDM,2010,STL,10.0,C,STL,5,3,1,18.0,F,12.0,12.0,6.0
2937754,2,20780,EDM,2010,STL,22.0,R,STL,5,3,2,18.0,F,12.0,12.0,6.0
2937755,2,20780,EDM,2010,STL,42.0,R,STL,5,3,1,18.0,F,12.0,12.0,6.0
2937756,2,20780,EDM,2010,STL,6.0,D,STL,5,3,2,18.0,D,6.0,12.0,6.0
2937757,2,20780,EDM,2010,STL,27.0,D,STL,5,3,1,18.0,D,6.0,12.0,6.0
2937771,2,20780,EDM,2010,STL,20.0,C,STL,5,3,1,18.0,F,12.0,12.0,6.0
2937772,2,20780,EDM,2010,STL,21.0,C,STL,5,3,2,18.0,F,12.0,12.0,6.0
2937773,2,20780,EDM,2010,STL,74.0,C,STL,5,3,2,18.0,F,12.0,12.0,6.0
2937774,2,20780,EDM,2010,STL,5.0,D,STL,5,3,2,18.0,D,6.0,12.0,6.0
2937775,2,20780,EDM,2010,STL,46.0,D,STL,5,3,2,18.0,D,6.0,12.0,6.0
2937791,2,20780,EDM,2010,STL,36.0,R,STL,5,3,2,18.0,F,12.0,12.0,6.0
2937795,2,20780,EDM,2010,STL,17.0,C,STL,5,3,2,18.0,F,12.0,12.0,6.0
2937796,2,20780,EDM,2010,STL,18.0,C,STL,5,3,2,18.0,F,12.0,12.0,6.0
2937807,2,20780,EDM,2010,STL,26.0,R,STL,5,3,2,18.0,F,12.0,12.0,6.0
2937808,2,20780,EDM,2010,STL,55.0,R,STL,5,3,2,18.0,F,12.0,12.0,6.0
2937809,2,20780,EDM,2010,STL,15.0,L,STL,5,3,2,18.0,F,12.0,12.0,6.0
2937810,2,20780,EDM,2010,STL,33.0,D,STL,5,3,2,18.0,D,6.0,12.0,6.0
2937811,2,20780,EDM,2010,STL,64.0,D,STL,5,3,2,18.0,D,6.0,12.0,6.0
2939249,1,20781,CHI,2010,VAN,33.0,C,VAN,4,3,1,18.0,F,12.0,12.0,6.0
2939250,1,20781,CHI,2010,VAN,14.0,L,VAN,4,3,1,18.0,F,12.0,12.0,6.0
