,Season,GameNumber,EventNumber,Period,AdvantageType,EventTimeFromZero,EventTimeFromTwenty,EventType,EventDetail,VPlayer1,VPosition1,VPlayer2,VPosition2,VPlayer3,VPosition3,VPlayer4,VPosition4,VPlayer5,VPosition5,VPlayer6,VPosition6,HPlayer1,HPosition1,HPlayer2,HPosition2,HPlayer3,HPosition3,HPlayer4,HPosition4,HPlayer5,HPosition5,HPlayer6,HPosition6,TeamCode,PlayerNumber,PlayerName,ShotType,Zone,Length,ShotResult,ShotTeamCode,ShotPlayerNumber,ShotPlayerName,WinTeamCode,VTeamCode,VNumber,VName,HTeamCode,HNumber,HName,HitterTeamCode,HitterPlayerNumber,HitterPlayerName,HitteeTeamCode,HitteePlayerNumber,HitteePlayerName,PenaltyTeamCode,PenaltyPlayerNumber,PenaltyPlayerName,PenaltyType,DrawnByTeamCode,DrawnByPlayerNumber,DrawnByPlayerName,GameDate,GoalNumber,GoalTime,Assist1Player,Assist2Player
558,2010,20002,266.0,3,EV,420,780.0,PENL,"PHI #13 CARCILLO&nbsp;Roughing(2 min), Neu. Zone Drawn By: PIT #25 TALBOT",17.0,C,18.0,C,13.0,L,3.0,D,6.0,D,35.0,G,25.0,C,14.0,L,7.0,D,58.0,D,29.0,G,,,,,,,N,,,,,,,,,,,,,,,,,,,PHI,13.0,CARCILLO,Roughing,PIT,25.0,TALBOT,,,,,
559,2010,20002,267.0,3,EV,420,780.0,PENL,"PIT #25 TALBOT&nbsp;Slashing(2 min), Neu. Zone Drawn By: PHI #13 CARCILLO",17.0,C,18.0,C,3.0,D,6.0,D,35.0,G,,,25.0,C,14.0,L,7.0,D,58.0,D,29.0,G,,,,,,,N,,,,,,,,,,,,,,,,,,,PIT,25.0,TALBOT,Slashing,PHI,13.0,CARCILLO,,,,,
570,2010,20002,278.0,3,EV,578,622.0,FAC,PHI won Neu. Zone - PHI #11 BETTS vs PIT #10 LETESTU,11.0,C,36.0,C,45.0,L,3.0,D,6.0,D,35.0,G,10.0,C,17.0,C,48.0,C,5.0,D,7.0,D,29.0,G,,,,,N,,,,,,PHI,PHI,11.0,BETTS,PIT,10.0,LETESTU,,,,,,,,,,,,,,2010-10-07,,,,
571,2010,20002,279.0,3,EV,595,605.0,HIT,"PHI #11 BETTS HIT PIT #5 ENGELLAND, Off. Zone",11.0,C,36.0,C,45.0,L,3.0,D,6.0,D,35.0,G,10.0,C,17.0,C,48.0,C,5.0,D,7.0,D,29.0,G,,,,,O,,,,,,,,,,,,,PHI,11.0,BETTS,PIT,5.0,ENGELLAND,,,,,,,,,,,,
572,2010,20002,280.0,3,EV,602,598.0,HIT,"PHI #45 SHELLEY HIT PIT #5 ENGELLAND, Def. Zone",11.0,C,36.0,C,45.0,L,3.0,D,6.0,D,35.0,G,10.0,C,17.0,C,48.0,C,5.0,D,7.0,D,29.0,G,,,,,D,,,,,,,,,,,,,PHI,45.0,SHELLEY,PIT,5.0,ENGELLAND,,,,,,,,,,,,
574,2010,20002,282.0,3,EV,610,590.0,FAC,PIT won Off. Zone - PHI #11 BETTS vs PIT #87 CROSBY,11.0,C,36.0,C,45.0,L,3.0,D,6.0,D,35.0,G,87.0,C,9.0,L,14.0,L,3.0,D,58.0,D,29.0,G,,,,,O,,,,,,PIT,PHI,11.0,BETTS,PIT,87.0,CROSBY,,,,,,,,,,,,,,2010-10-07,,,,
575,2010,20002,283.0,3,EV,616,584.0,SHOT,"PIT ONGOAL - #58 LETANG, Wrist, Off. Zone, 53 ft.",11.0,C,36.0,C,45.0,L,3.0,D,6.0,D,35.0,G,87.0,C,9.0,L,14.0,L,3.0,D,58.0,D,29.0,G,PIT,58.0,LETANG,Wrist,O,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,2010,20002,284.0,3,EV,645,555.0,SHOT,"PHI ONGOAL - #21 VAN RIEMSDYK, Wrist, Off. Zone, 33 ft.",17.0,C,13.0,L,21.0,L,5.0,D,44.0,D,35.0,G,87.0,C,9.0,L,14.0,L,3.0,D,58.0,D,29.0,G,PHI,21.0,VANRIEMSDYK,Wrist,O,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,2010,20002,286.0,3,EV,646,554.0,FAC,PHI won Off. Zone - PHI #18 RICHARDS vs PIT #19 COMRIE,17.0,C,18.0,C,21.0,L,5.0,D,44.0,D,35.0,G,19.0,C,26.0,C,71.0,C,4.0,D,44.0,D,29.0,G,,,,,O,,,,,,PHI,PHI,18.0,RICHARDS,PIT,19.0,COMRIE,,,,,,,,,,,,,,2010-10-07,,,,
579,2010,20002,287.0,3,EV,650,550.0,BLOCK,"PHI #21 VAN RIEMSDYK BLOCKED BY  PIT #26 TANGRADI, Wrist, Def. Zone",17.0,C,18.0,C,21.0,L,5.0,D,44.0,D,35.0,G,19.0,C,26.0,C,71.0,C,4.0,D,44.0,D,29.0,G,PIT,26.0,TANGRADI,Wrist,D,,,PHI,21.0,VANRIEMSDYK,,,,,,,,,,,,,,,,,,,,,,,,,
580,2010,20002,288.0,3,EV,657,543.0,SHOT,"PHI ONGOAL - #21 VAN RIEMSDYK, Backhand, Off. Zone, 16 ft.",17.0,C,18.0,C,21.0,L,5.0,D,44.0,D,35.0,G,19.0,C,26.0,C,71.0,C,4.0,D,44.0,D,29.0,G,PHI,21.0,VANRIEMSDYK,Backhand,O,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,2010,20002,289.0,3,EV,658,542.0,HIT,"PIT #44 ORPIK HIT PHI #21 VAN RIEMSDYK, Def. Zone",17.0,C,18.0,C,21.0,L,5.0,D,44.0,D,35.0,G,19.0,C,26.0,C,71.0,C,4.0,D,44.0,D,29.0,G,,,,,D,,,,,,,,,,,,,PIT,44.0,ORPIK,PHI,21.0,VANRIEMSDYK,,,,,,,,,,,,
582,2010,20002,290.0,3,EV,684,516.0,GIVE,"PIT&nbsp;GIVEAWAY - #71 MALKIN, Off. Zone",17.0,C,18.0,C,21.0,L,5.0,D,44.0,D,35.0,G,19.0,C,26.0,C,71.0,C,4.0,D,44.0,D,29.0,G,PIT,71.0,MALKIN,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,2010,20002,291.0,3,EV,686,514.0,GIVE,"PHI&nbsp;GIVEAWAY - #17 CARTER, Def. Zone",17.0,C,18.0,C,21.0,L,5.0,D,44.0,D,35.0,G,19.0,C,26.0,C,71.0,C,4.0,D,44.0,D,29.0,G,PHI,17.0,CARTER,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,2010,20002,292.0,3,EV,689,511.0,SHOT,"PIT ONGOAL - #44 ORPIK, Wrist, Off. Zone, 65 ft.",17.0,C,18.0,C,21.0,L,5.0,D,44.0,D,35.0,G,19.0,C,26.0,C,71.0,C,4.0,D,44.0,D,29.0,G,PIT,44.0,ORPIK,Wrist,O,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,2010,20002,293.0,3,EV,697,503.0,MISS,"PIT #4 MICHALEK, Wrist, Wide of Net, Off. Zone, 55 ft.",17.0,C,18.0,C,21.0,L,5.0,D,44.0,D,35.0,G,19.0,C,26.0,C,71.0,C,4.0,D,44.0,D,29.0,G,PIT,4.0,MICHALEK,Wrist,O,55.0,Wide of Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,2010,20002,295.0,3,EV,702,498.0,FAC,PHI won Neu. Zone - PHI #48 BRIERE vs PIT #87 CROSBY,48.0,C,19.0,L,22.0,L,25.0,D,41.0,D,35.0,G,87.0,C,9.0,L,14.0,L,7.0,D,58.0,D,29.0,G,,,,,N,,,,,,PHI,PHI,48.0,BRIERE,PIT,87.0,CROSBY,,,,,,,,,,,,,,2010-10-07,,,,
588,2010,20002,296.0,3,EV,763,437.0,TAKE,"PIT&nbsp;TAKEAWAY - #87 CROSBY, Def. Zone",28.0,R,19.0,L,22.0,L,5.0,D,44.0,D,35.0,G,87.0,C,9.0,L,14.0,L,7.0,D,58.0,D,29.0,G,PIT,87.0,CROSBY,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,2010,20002,297.0,3,EV,774,426.0,MISS,"PIT #14 KUNITZ, Wrist, Wide of Net, Off. Zone, 55 ft.",28.0,R,93.0,R,21.0,L,5.0,D,44.0,D,35.0,G,10.0,C,48.0,C,14.0,L,3.0,D,5.0,D,29.0,G,PIT,14.0,KUNITZ,Wrist,O,55.0,Wide of Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,2010,20002,299.0,3,EV,775,425.0,FAC,PIT won Off. Zone - PHI #36 POWE vs PIT #10 LETESTU,36.0,C,28.0,R,21.0,L,3.0,D,6.0,D,35.0,G,10.0,C,48.0,C,24.0,L,3.0,D,5.0,D,29.0,G,,,,,O,,,,,,PIT,PHI,36.0,POWE,PIT,10.0,LETESTU,,,,,,,,,,,,,,2010-10-07,,,,
592,2010,20002,300.0,3,EV,785,415.0,BLOCK,"PIT #5 ENGELLAND BLOCKED BY  PHI #28 GIROUX, Wrist, Def. Zone",36.0,C,28.0,R,21.0,L,3.0,D,6.0,D,35.0,G,10.0,C,48.0,C,24.0,L,3.0,D,5.0,D,29.0,G,PHI,28.0,GIROUX,Wrist,D,,,PIT,5.0,ENGELLAND,,,,,,,,,,,,,,,,,,,,,,,,,
594,2010,20002,302.0,3,EV,809,391.0,FAC,PHI won Off. Zone - PHI #17 CARTER vs PIT #25 TALBOT,17.0,C,18.0,C,13.0,L,25.0,D,41.0,D,35.0,G,17.0,C,25.0,C,27.0,R,4.0,D,44.0,D,29.0,G,,,,,O,,,,,,PHI,PHI,17.0,CARTER,PIT,25.0,TALBOT,,,,,,,,,,,,,,2010-10-07,,,,
595,2010,20002,303.0,3,EV,821,379.0,BLOCK,"PHI #18 RICHARDS BLOCKED BY  PIT #4 MICHALEK, Wrist, Def. Zone",17.0,C,18.0,C,13.0,L,25.0,D,41.0,D,35.0,G,17.0,C,25.0,C,27.0,R,4.0,D,44.0,D,29.0,G,PIT,4.0,MICHALEK,Wrist,D,,,PHI,18.0,RICHARDS,,,,,,,,,,,,,,,,,,,,,,,,,
596,2010,20002,304.0,3,EV,826,374.0,SHOT,"PHI ONGOAL - #13 CARCILLO, Wrist, Off. Zone, 34 ft.",17.0,C,18.0,C,13.0,L,25.0,D,41.0,D,35.0,G,17.0,C,25.0,C,27.0,R,4.0,D,44.0,D,29.0,G,PHI,13.0,CARCILLO,Wrist,O,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,2010,20002,306.0,3,EV,861,339.0,FAC,PIT won Off. Zone - PHI #18 RICHARDS vs PIT #87 CROSBY,17.0,C,18.0,C,13.0,L,25.0,D,41.0,D,35.0,G,19.0,C,71.0,C,87.0,C,7.0,D,58.0,D,29.0,G,,,,,O,,,,,,PIT,PHI,18.0,RICHARDS,PIT,87.0,CROSBY,,,,,,,,,,,,,,2010-10-07,,,,
599,2010,20002,307.0,3,EV,868,332.0,SHOT,"PIT ONGOAL - #58 LETANG, Slap, Off. Zone, 55 ft.",17.0,C,18.0,C,13.0,L,25.0,D,41.0,D,35.0,G,19.0,C,71.0,C,87.0,C,7.0,D,58.0,D,29.0,G,PIT,58.0,LETANG,Slap,O,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,2010,20002,308.0,3,EV,895,305.0,HIT,"PHI #11 BETTS HIT PIT #71 MALKIN, Def. Zone",11.0,C,36.0,C,28.0,R,5.0,D,44.0,D,35.0,G,19.0,C,71.0,C,87.0,C,7.0,D,58.0,D,29.0,G,,,,,D,,,,,,,,,,,,,PHI,11.0,BETTS,PIT,71.0,MALKIN,,,,,,,,,,,,
601,2010,20002,309.0,3,EV,942,258.0,BLOCK,"PIT #4 MICHALEK BLOCKED BY  PHI #36 POWE, Wrist, Def. Zone",36.0,C,48.0,C,22.0,L,3.0,D,6.0,D,35.0,G,19.0,C,71.0,C,87.0,C,3.0,D,4.0,D,29.0,G,PHI,36.0,POWE,Wrist,D,,,PIT,4.0,MICHALEK,,,,,,,,,,,,,,,,,,,,,,,,,
602,2010,20002,310.0,3,EV,959,241.0,SHOT,"PHI ONGOAL - #25 CARLE, Wrist, Off. Zone, 50 ft.",48.0,C,21.0,L,22.0,L,25.0,D,41.0,D,35.0,G,19.0,C,87.0,C,9.0,L,3.0,D,4.0,D,29.0,G,PHI,25.0,CARLE,Wrist,O,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,2010,20002,311.0,3,EV,1012,188.0,BLOCK,"PIT #4 MICHALEK BLOCKED BY  PHI #21 VAN RIEMSDYK, Wrist, Def. Zone",28.0,R,93.0,R,21.0,L,5.0,D,44.0,D,35.0,G,10.0,C,9.0,L,14.0,L,3.0,D,4.0,D,29.0,G,PHI,21.0,VANRIEMSDYK,Wrist,D,,,PIT,4.0,MICHALEK,,,,,,,,,,,,,,,,,,,,,,,,,
604,2010,20002,312.0,3,EV,1017,183.0,TAKE,"PIT&nbsp;TAKEAWAY - #10 LETESTU, Def. Zone",28.0,R,93.0,R,21.0,L,5.0,D,44.0,D,35.0,G,10.0,C,9.0,L,14.0,L,3.0,D,4.0,D,29.0,G,PIT,10.0,LETESTU,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,2010,20002,313.0,3,EV,1026,174.0,BLOCK,"PIT #9 DUPUIS BLOCKED BY  PHI #25 CARLE, Slap, Def. Zone",17.0,C,18.0,C,19.0,L,25.0,D,41.0,D,35.0,G,10.0,C,9.0,L,14.0,L,3.0,D,4.0,D,29.0,G,PHI,25.0,CARLE,Slap,D,,,PIT,9.0,DUPUIS,,,,,,,,,,,,,,,,,,,,,,,,,
607,2010,20002,315.0,3,EV,1027,173.0,FAC,PIT won Off. Zone - PHI #18 RICHARDS vs PIT #87 CROSBY,17.0,C,18.0,C,28.0,R,5.0,D,44.0,D,35.0,G,71.0,C,87.0,C,14.0,L,3.0,D,4.0,D,29.0,G,,,,,O,,,,,,PIT,PHI,18.0,RICHARDS,PIT,87.0,CROSBY,,,,,,,,,,,,,,2010-10-07,,,,
608,2010,20002,316.0,3,EV,1039,161.0,TAKE,"PIT&nbsp;TAKEAWAY - #71 MALKIN, Off. Zone",17.0,C,18.0,C,28.0,R,5.0,D,44.0,D,35.0,G,71.0,C,87.0,C,14.0,L,3.0,D,4.0,D,29.0,G,PIT,71.0,MALKIN,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,2010,20002,317.0,3,EV,1043,157.0,SHOT,"PIT ONGOAL - #87 CROSBY, Wrist, Off. Zone, 10 ft.",17.0,C,18.0,C,28.0,R,5.0,D,44.0,D,35.0,G,71.0,C,87.0,C,14.0,L,3.0,D,4.0,D,29.0,G,PIT,87.0,CROSBY,Wrist,O,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,2010,20002,318.0,3,EV,1052,148.0,GIVE,"PIT&nbsp;GIVEAWAY - #4 MICHALEK, Def. Zone",17.0,C,18.0,C,28.0,R,5.0,D,44.0,D,35.0,G,71.0,C,87.0,C,14.0,L,3.0,D,4.0,D,29.0,G,PIT,4.0,MICHALEK,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,2010,20002,319.0,3,EV,1056,144.0,SHOT,"PHI ONGOAL - #17 CARTER, Snap, Off. Zone, 14 ft.",17.0,C,18.0,C,28.0,R,5.0,D,44.0,D,35.0,G,71.0,C,87.0,C,14.0,L,3.0,D,4.0,D,29.0,G,PHI,17.0,CARTER,Snap,O,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,2010,20002,321.0,3,EV,1081,119.0,FAC,PIT won Neu. Zone - PHI #48 BRIERE vs PIT #10 LETESTU,48.0,C,19.0,L,22.0,L,25.0,D,41.0,D,35.0,G,10.0,C,48.0,C,24.0,L,7.0,D,58.0,D,29.0,G,,,,,N,,,,,,PIT,PHI,48.0,BRIERE,PIT,10.0,LETESTU,,,,,,,,,,,,,,2010-10-07,,,,
614,2010,20002,322.0,3,EV,1127,73.0,PENL,"PHI #11 BETTS&nbsp;Hooking(2 min), Def. Zone Drawn By: PIT #3 GOLIGOSKI",11.0,C,36.0,C,21.0,L,5.0,D,44.0,D,35.0,G,71.0,C,87.0,C,24.0,L,3.0,D,58.0,D,29.0,G,,,,,D,,,,,,,,,,,,,,,,,,,PHI,11.0,BETTS,Hooking,PIT,3.0,GOLIGOSKI,,,,,
